category_id	pos	concept_id	concept_ru	concept_en	wdh	wdh_source	wdh_confidence	wdh_note
A44	NOUN	272	лягушка	frog	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
A44	NOUN	273	жаба	toad	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
A44	NOUN	274	улитка	snail	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
A44	NOUN	275	червяк	worm	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
A44	NOUN	276	муха	fly	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
A44	NOUN	277	овод	botfly	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
A44	NOUN	278	комар	mosquito	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
A44	NOUN	279	мошка	midge	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
A44	NOUN	280	оса	wasp	animals, biology, entomology	inherited_from_category	medium	WDH inherited from category A44
B11	NOUN	281	человек	human	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	282	имя	name	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	283	мужчина	man	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	284	мальчик	boy	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	285	парень	guy	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	286	девушка	girl	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	287	женщина	woman; female (adult human)	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	288	народ, люди	people	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	289	тихий, спокойный (о человеке)	quiet	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	290	взрослый	adult	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	291	высокий	tall	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	292	маленький	little (of a person)	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	293	красивый	beautiful, handsome, pretty	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	294	лучший, самый хороший	best, finest (of a person)	person	inherited_from_category	medium	WDH inherited from category B11
B11	VERB	295	сметь	to dare	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	296	смелый	brave	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	297	хитрый	cunning	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADJ	298	чужой	strange, foreign, alien	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	299	сила	strength, power, force	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	300	счастье	happiness	person	inherited_from_category	medium	WDH inherited from category B11
B11	NOUN	301	характер	character; temper	person	inherited_from_category	medium	WDH inherited from category B11
B11	VERB	302	хвалить	to praise; to commend; to extol	person	inherited_from_category	medium	WDH inherited from category B11
B11	VERB	303	устать	to get tired; to become weary; to be exhausted	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	304	я	I	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	305	мы	we	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	306	ты	you (singular, informal)	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	307	вы	you	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	308	тот	that	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	309	те	those	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	310	он	he	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	311	они	they	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	312	сам (сама, само)	self, oneself	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	313	свой	one's own	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	314	этот	this	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	315	кто	who	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	316	какой	what, which, what kind of	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	317	что	what	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	318	иной, некий, некоторый	another, some, certain, other	person	inherited_from_category	medium	WDH inherited from category B11
B11	PRON	319	каждый	each, every	person	inherited_from_category	medium	WDH inherited from category B11
B11	ADV	320	как	how	person	inherited_from_category	medium	WDH inherited from category B11
B12	NOUN	321	тело	body	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	322	туловище	torso, trunk	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	ADJ	323	большой	big	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	ADJ	324	толстый, полный (о человеке)	fat, overweight, stout	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	ADJ	325	тонкий	thin, slender, slim	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	ADJ	326	худой, тощий	thin, skinny, emaciated, lean	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	ADJ	327	слабый (о человеке)	weak, feeble	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	ADJ	328	сильный	strong, powerful	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	329	кожа (человека)	skin	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	330	потеть	to sweat, to perspire	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	331	голова	head	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	332	затылок	nape	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	333	волосы (на голове)	hair	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	334	кудри	curls, curly hair	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	335	коса (заплетенные волосы)	braid, plait	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	336	перхоть	dandruff	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	337	чесать, расчесывать (волосы)	to comb, to brush (hair)	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	338	зудеть, чесаться	to itch	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	339	череп	skull	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	ADJ	340	лысый	bald	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	341	борода	beard	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	342	усы	mustache	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	343	висок	temple	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	344	лицо	face	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	345	лоб	forehead, brow	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	346	щека	cheek	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	347	подбородок	chin	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	348	рот	mouth	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	349	десны	gums	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	350	язык	tongue	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	351	глотать	to swallow	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	352	лизать	to lick	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	353	плевать	to spit	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	354	дуть	to blow	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	355	губа	lip	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	356	зуб (у человека)	tooth	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	357	слюна	saliva, spit	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	358	голос	voice	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	359	кричать	to shout, to scream, to yell	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	360	шептать	to whisper	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	VERB	361	замолчать	to become silent	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	362	шея	neck	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	363	плечо	shoulder	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	364	подмышки	armpits, underarms	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	365	грудь	chest	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	366	грудь (женская)	breast	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	367	бок	side	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	368	рука	arm, hand	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	369	ладонь	palm (of the hand)	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	370	локоть	elbow	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	371	кулак	fist	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
B12	NOUN	372	кукиш	fig sign, thumb between fingers gesture	anatomy, physiology	inherited_from_category	medium	WDH inherited from category B12
